videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7589501805131055880,1767068599,2025-12-30T04:23:19.000Z,ini akunya kalian tiati🥲,0,False,,7589501625027478290,,7450282100765115409,amelina1111,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a9d86c373686f723bdcafeda5f78021e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd0aea04&x-expires=1783782000&x-signature=wLsc7UGYIZT%2FMQEtyBF6EHS%2FMl4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@yayankatty/video/7503455599443610887,https://www.tiktok.com/@yayankatty/video/7503455599443610887?_r=1,https://www.tiktok.com/@yayankatty/video/7503455599443610887?_r=1,7589893439270028050,1767159782,2025-12-31T05:43:02.000Z,main blue lock jir😹,0,False,False,,0.0,7415525084024046597,ruisu_asli,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/66c872d975d6fcd577520e5fef1208e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=df726b7e&x-expires=1783782000&x-signature=%2FIS7H4Tv64vwfL3xFbqIt34PRyE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7544648714779083528,1756625424,2025-08-31T07:30:24.000Z,"gw dr tahun 2021 main geme roblox
knp terjadi skrg dulu² ga gini",0,False,False,,0.0,7513548964282352647,tidaksesuaiharapan_,https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f9107a52&x-expires=1783782000&x-signature=TBT%2F5Xo8sKu2peY7fw%2FpM0ro6ac%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7544234543689499400,1756528995,2025-08-30T04:43:15.000Z,iya Bu jangan sampe anak kita main Roblox anak jadi males belajar,0,False,False,,0.0,7056554283117888538,wisnuabdi2,https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6d293b0db9a4f31e99ede27a57cd4066~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ca2b1eb&x-expires=1783782000&x-signature=ubRUhe2KFGug7V2uhu0maunA%2Fbw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7611134480027386632,1772105349,2026-02-26T11:29:09.000Z,barusan kk kena scam,1,False,False,,0.0,7356126341820122118,user6634128661429,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8ecc76a20331f403379bb5254d7277cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4deaf081&x-expires=1783782000&x-signature=nsH6DYsmB1w8TfB60bVuYN6a35M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7591478554456015623,1767528851,2026-01-04T12:14:11.000Z,aku udah ke scam dua kali KA secret lagi,1,False,False,,0.0,6669933555319586817,willyanwily,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/056493a364e89cdaab7b02e44cf67127~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42ad8d32&x-expires=1783782000&x-signature=tCDKnxfMllylR0hjdzg3TLAuqWk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7581089090024817428,1765109861,2025-12-07T12:17:41.000Z,ati ati ya🤭,2,False,False,,1.0,7464841712483320853,mmirzyx_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4dff313a3613890c90fc08e2a44d842f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c1b82ae&x-expires=1783782000&x-signature=cZ72LNGuURD5VabbzlJ2bQvMz7I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7578023919991866119,1764396196,2025-11-29T06:03:16.000Z,pake rekber,2,True,False,,1.0,6973848723726107650,18_dikaa,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7bff0d960adc1f2ad0b8e6dbb0bdc1d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da7cd12c&x-expires=1783782000&x-signature=EKMRWMGH%2BJdTXIzS0iLpykAtYm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7578025252208575252,1764396515,2025-11-29T06:08:35.000Z,"engga ka, salah saya juga gapapa buat pelajaran juga kedepannya",3,True,False,7578023919991866119,,7523086795719853074,urns20,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c512e03d52a39abd0d8122598d0f98d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d44ab7ff&x-expires=1783782000&x-signature=iMO35HYEmOnu60JOyMSrSzqX47A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7608588462815494913,1771512559,2026-02-19T14:49:19.000Z,El retro gw🥹,0,False,False,,0.0,7562512836007216144,ifzz_akunnbaruu,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6c228db383ea0b0c545edb5ed452c9ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=df00f0c8&x-expires=1783782000&x-signature=ZersPVPpd6juD%2Bcr8coDyBU%2F64E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7631177882685588231,1776772067,2026-04-21T11:47:47.000Z,"penyesalan ku di fish it adalah menukar kan dark Metter ke sae eater
dan menukarkan 6 skin crimson+krampus+blackhole+cromatic katana+corupt+bebek mitos bait+2 SC rainbow dan cosmic ke holy trident
dan menukarkan dark Metter ku ke 18 eggy encant stone,walau dpt forgotten hunter tpi merasa rugi🫤",0,False,False,,0.0,7617151087123923975,nugyyy12,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f5d0045d5d9996167749b8a85a3d2c13~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a3563f05&x-expires=1783782000&x-signature=8TSesQ1GVoBxd5Syf%2FnyiydUkh8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7607423776326058770,1771241382,2026-02-16T11:29:42.000Z,sama kak barusan aja aku kena scam,0,False,False,,0.0,7517490369069171719,lampungtengah317,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b0a79f10fd0e3f13ad2765552b525198~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6eca9b9f&x-expires=1783782000&x-signature=J30SU8npwH7I3rWYOPIn2BzhSQA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7607067917754794772,1771158530,2026-02-15T12:28:50.000Z,Aku baru kena scam padahal udah langganan lama😭,0,False,False,,0.0,7247479220556399618,putryresmiany5,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d51816ab485b56fa33643b3343f3a895~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5b5f34d&x-expires=1783782000&x-signature=2Ld1rskHNWuBd3QE2n6B8izn55E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7607485680352985863,1771255796,2026-02-16T15:29:56.000Z,"gua pernah trade sma orang
Maja+kraken+4tb
dia = scam
w or l🗿",0,False,False,,0.0,7586302924352455688,pensplado,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/db79c0d457c6750846bf7e359e73e75d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2eb3ae5c&x-expires=1783782000&x-signature=u5vp4zmMb7Gs6kAmWjzA7tmeNYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7616368779317429000,1773324058,2026-03-12T14:00:58.000Z,huhu capekk 5 sc,0,False,False,,0.0,7389524590664909829,aracan78,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/024d0709df6ba8d48cfc718d6877a433~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ff8af451&x-expires=1783782000&x-signature=Drhi%2FCk0MhEq0Fg7oBXWJF01hoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7610359770575766280,1771924980,2026-02-24T09:23:00.000Z,gua baru kena scam sama musang gusy hatihati!!,0,False,False,,0.0,7385811436084544518,rambulan00,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/713f465781a27b299bbb5350abd28dac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=747a99ac&x-expires=1783782000&x-signature=E03eYIcRoIZIjwjwJYTnqJXI5SM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7605620758014051090,1770821583,2026-02-11T14:53:03.000Z,gua Maja pirate sama Maja biru😔,0,False,False,,0.0,7536129818992444424,dapaajalo,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b11c7f0744dccbd56c2b6b3fd4df0f47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c502f40&x-expires=1783782000&x-signature=bme0LMRVSbT%2Bnn%2F%2F075sv507yuw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7617042819219473172,1773480995,2026-03-14T09:36:35.000Z,cape baru di scam di inget inget malah nangis🥲🥲,0,False,False,,0.0,7510884931221406736,sanz3ero_.vinz4ero_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/65c7b0b47cc867f317df76de003fb30f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=afdb231e&x-expires=1783782000&x-signature=ovIVY%2BSvBwdXTWfC6B7KVC4lL1o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7610477915176436501,1771952482,2026-02-24T17:01:22.000Z,"aku barusan kena juga, love nessie mutasi cupid aku ilang gitu aja😃",0,False,False,,0.0,6799265067000349697,rzkolyf,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e096981b1dcb4eaf7c7b59a36621a4e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4400f0c&x-expires=1783782000&x-signature=c%2BOqRkMEXp%2FNgy5oKCyfUFBCy2Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7609581727560712981,1771743830,2026-02-22T07:03:50.000Z,aku barusan kena mega mutsi holo ku lenyap bgtu saja,0,False,False,,0.0,7219587081957639175,w9653,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/71c883a94f8152c4e137503ea5defc95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13e5550a&x-expires=1783782000&x-signature=GNmE33V%2BFfiW8vicWbfd9PZopEY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7610622197044790037,1771986082,2026-02-25T02:21:22.000Z,"loh kok sama kak aku juga kena dia
dia suka live loh namanya udh di ganti",0,False,False,,0.0,6909156567297704961,hffyyfdtyv,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bef3c5289d6be5701a8e02ab403c3441~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d145a30&x-expires=1783782000&x-signature=JEq2h23iGK1NUygLE%2BBLwjHnopc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7617289573845418772,1773538462,2026-03-15T01:34:22.000Z,ko aku di katain scam ya aku ga tau scam itu apa?,0,False,False,,0.0,7496497148244395009,ara33588,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d6dbba3dbd67b39321d228d1eb7b195~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b0e1c825&x-expires=1783782000&x-signature=M916T9iZD7X%2BMhMX%2BKIHhnDf%2Ftg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7610716095993430805,1772007943,2026-02-25T08:25:43.000Z,baru aja tadi kena scam magma ama dino ruin,0,False,False,,0.0,7576975898592904210,raraii0_o,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/96337b203fc11e663b634bf5b3cb60bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6c7c6e6&x-expires=1783782000&x-signature=EYRkX3D9BauKjXMBrqB%2BQPkb4iU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7611345571823764240,1772154501,2026-02-27T01:08:21.000Z,Akunku di ambil sama scam😭😭,0,False,False,,0.0,7603578883874767873,ubicilembu_21,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3d442394575d43fd6eb45467921cdbe1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79c15ce8&x-expires=1783782000&x-signature=pjc78fzJ8481uJxgQ7U2ycCLRGA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7539445088709526280,1755413865,2025-08-17T06:57:45.000Z,kan itu mereka bukan gw 😹,0,False,False,,0.0,7343858878674797574,nasa_545,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/07978ca3e11bc72a7c669451e65e6427~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a548fa95&x-expires=1783782000&x-signature=wbTKBMe35Ad8PbWGJXcdaCC9xuo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7545255985004741394,1756766823,2025-09-01T22:47:03.000Z,anak gw suka main ml sama ff gimana😌,0,False,False,,0.0,7076741666146075650,mmah.rafaayra,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fac0c484015957d25ad6c6175f4f4c03~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c0d23db5&x-expires=1783782000&x-signature=GPfJm8FyRNqsDbsJWER6EmmZoIk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7545104228958700306,1756731481,2025-09-01T12:58:01.000Z,"login""",0,False,False,,0.0,7542112143619048468,babayoo0677,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ad4a5d6&x-expires=1783782000&x-signature=827pSeUk2261veDF7UwbCR6f0X4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7544226222156366610,1756527266,2025-08-30T04:14:26.000Z,🤨😰roblox,0,False,False,,0.0,6868347555488465922,rinanaw96,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/71dc6a0ffe1b0b92791c8ac0dc1f0b6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e15ba16&x-expires=1783782000&x-signature=AwrmzSt3iHwVE9bvz8vJjfNtBCI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7539828617359835911,1755503157,2025-08-18T07:45:57.000Z,mending ff coy,0,False,False,,0.0,7402277067872961537,vkaelll,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d65c9c9ea21c9855820fb00734e35bcd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af46547f&x-expires=1783782000&x-signature=6yAPWo49dnBQIQcejgUX6v7Cx44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7543905953155056402,1756452485,2025-08-29T07:28:05.000Z,ko sing doyan mabar,0,False,False,,0.0,7346796020385334277,ifan.nuruzaman,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1b9d98e091d12b462ec2df4d607c0fb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=86717a5c&x-expires=1783782000&x-signature=DXo8%2FLUvRTttbYcH7rjiReaWmgo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7544762303214240530,1756651872,2025-08-31T14:51:12.000Z,KLO Mabar Roblox mah sama tmn gw trs,0,False,False,,0.0,7491553209774949384,ziidgaf_,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e0027dba1ab94f044d946ef9f2b49955~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19584973&x-expires=1783782000&x-signature=OVFNzjEORHf0PZP44FFJ48N%2Bln0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7557310021018043156,1759573364,2025-10-04T10:22:44.000Z,temen saya di bilangn ngeyel 😏,0,False,False,,1.0,7542127422239720456,whosn.your.down,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/84a7fb24ba60b5613c074c7f7724b6da~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7caa1e6b&x-expires=1783782000&x-signature=aA5Jrx4lYdvzCRxXAyMculzZ3zM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7558797375884985106,1759919801,2025-10-08T10:36:41.000Z,di roblox ad orang dewasa jadi yang masih sd hati hatinya,0,False,False,,1.0,7557592636248245268,ranggairsyadrafif,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d230e25fbdb319d3f4b8ed3192561591~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af8fec70&x-expires=1783782000&x-signature=8z7oqsF6KMKmQ9mp0CWI7Mj2G7A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7558802568220459784,1759920877,2025-10-08T10:54:37.000Z,betul . Kan orang gada yg tau mana yng baik manaa yg enggak. jadi hati-hati aja,0,False,False,7558797375884985106,,6797150697142912002,fitria1m,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f68cc23a41a258d3bb25deab657ff5d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bef6587f&x-expires=1783782000&x-signature=Xx9quaBNjPCyg0iwlFer7nvCiTc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7545269696314311442,1756770024,2025-09-01T23:40:24.000Z,Roblox anaku aku kunci akses chat nya. dan umur nya juga aku ubah jadi usia anak2. aku suka liat anaku maen Roblox cuma lari larian ajaa,1,True,False,,1.0,6877090045347283969,anitarahayu18_,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/59d1bd71214fba2ca7fcb1d6d162c81d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4e09915&x-expires=1783782000&x-signature=Gzj0JI1OnK005il6mlUQWrgj0mg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@fitria1m/video/7530501841197501701,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,https://www.tiktok.com/@fitria1m/video/7530501841197501701?_r=1,7545275191216751378,1756771305,2025-09-02T00:01:45.000Z,Mantap kak,0,False,False,7545269696314311442,,6797150697142912002,fitria1m,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f68cc23a41a258d3bb25deab657ff5d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bef6587f&x-expires=1783782000&x-signature=Xx9quaBNjPCyg0iwlFer7nvCiTc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7609200303841493767,1771655012,2026-02-21T06:23:32.000Z,"kak?? sama, mana ikannya 1x1x1x lagii😭😭",0,False,False,,0.0,6957917672173667329,li63215_a,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8732e7350c573b661e7c267dc6770f13~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b576a194&x-expires=1783782000&x-signature=9bnFHplrpboGqzMZjhEkGH14wlo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@urns20/video/7578008231730007316,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,https://www.tiktok.com/@urns20/video/7578008231730007316?_r=1,7606938448062169877,1771128386,2026-02-15T04:06:26.000Z,tiatiii ges,0,False,False,,0.0,7367834699693704199,m.yyiacc,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d5d53904d3273c5e1999d16afe52f75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5038af79&x-expires=1783782000&x-signature=HX2lEf44yuTmvjVeYvln2u4e1xU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
